ФИО,Год поступления,Форма обучения,Средний балл аттестата,Общий балл,Специальность,Адрес регистрации,Телефон,Математика,Физика,Химия,Биология,История,Обществоведение,Русский язык,Иностранный язык,Информатика
Степанов Артем Вадимович,2023,платное,7.222716627050784,299.35062093419276,Лингвистика,"г. Могилев, ул. Победы, д. 91",+375299502613,44.39709420276153,89.17792611415399,32.68370896058255,51.03498475117714,78.70211889941741,68.76471249652965,73.99524279428294,74.42609296998458,66.15825127991425
Орлов Мария Александровна,2023,бюджет,8.286484595820284,307.66794406639644,Юриспруденция,"г. Брест, ул. Советская, д. 26",+375291966829,80.89771886902359,72.59023671347403,73.09236526508452,45.50764914944374,74.20611575594297,71.99534051279296,44.915979364658014,78.60164183945767,51.935313633302755
Лебедев Артем Васильевич,2023,бюджет,7.51697911795891,282.69757233672954,Химия,"г. Пинск, ул. Победы, д. 60",+375299474614,64.29808437105669,85.78560919262732,66.03667341407939,77.19302337200436,71.87788965582101,51.44039354699831,72.78702965149427,41.562246032993755,81.7817654877384
Захаров Виктор Александрович,2023,платное,8.497940143416484,318.47589764351784,Юриспруденция,"г. Борисов, ул. Победы, д. 63",+375298484373,51.05382888046681,55.51227341358848,72.13378904089079,51.23317062224343,67.50642310577223,72.78463402416261,42.34556830845048,93.20543907941816,51.50408113177915
Орлов Елена Олеговна,2023,целевое,6.204189062662215,288.4803995048635,Математика,"г. Солигорск, ул. Победы, д. 21",+375295339593,77.09470083647773,65.15465949518031,59.91067936180906,71.76004168966122,57.1760799737054,77.89669418776542,75.32273089172796,84.1891485465833,53.10514841590505
Петров Валерия Вадимовна,2023,бюджет,9.072230289697076,315.7666369925187,Физика,"г. Барановичи, ул. Фрунзе, д. 29",+375294776753,68.86412394637206,76.9624094066672,68.18680070298534,27.42642892859329,59.878301975823746,62.371338379847764,55.836836155266724,79.36910758523818,79.21780074250871
Степанов Виктория Александровна,2023,бюджет,6.493328791169116,317.24128114619066,Химия,"г. Минск, ул. Мира, д. 17",+375293905824,72.84039479649768,74.06216238760388,91.35066394527519,88.11693449272661,43.617876098569,56.194858836864285,54.822529418253055,67.3388180261449,70.295303325218
Морозов Максим Романович,2023,платное,7.373017491002763,291.18832050254946,Психология,"г. Орша, ул. Кирова, д. 91",+375295620085,75.67838513916938,29.701090017657954,81.62917508702834,69.87625759323306,60.83795909766746,71.90350286011939,77.19041362520122,17.437403379039317,59.75084486511137
Павлов Анастасия Владимировна,2023,платное,8.010385569996133,313.95188712113975,Юриспруденция,"г. Барановичи, ул. Мира, д. 39",+375299734854,53.195454186124756,85.89339818453449,46.69005811716343,71.57694265853492,78.56252788706084,87.61519252535516,49.99216372833742,67.67031100876241,76.44104861216098
Иванов Василий Никитич,2023,бюджет,4.101208890019031,229.7977977507192,Психология,"г. Солигорск, ул. Гагарина, д. 83",+375295742531,59.55062653323242,51.91042478305094,65.79573980772092,83.3776422154659,49.811540202105675,45.85744010183059,67.8483477860555,41.69518965084036,29.739918028163828
Сидоров Елена Евгеньевна,2023,платное,7.22474120177344,317.0209004422169,Биология,"г. Пинск, ул. Кирова, д. 42",+375295645358,83.1398086019774,61.929261756074496,72.74343619287748,88.89024362962762,69.55987024534609,84.24450064082875,39.10896791749505,59.481740640690546,35.749299375779785
Васильев Роман Борисович,2023,платное,6.537263967432548,294.5761913308769,Биология,"г. Жлобин, ул. Фрунзе, д. 31",+375291952520,72.51384146233323,69.39920455894607,75.45563881141898,81.23407138279916,70.55160199708341,92.32393016074712,55.270550170708134,45.88465949000431,63.691254229746136
Захаров Сергей Борисович,2023,бюджет,7.542679288839592,308.95577352893525,Психология,"г. Минск, ул. Кирова, д. 64",+375295959422,89.81960768436537,55.751729415821515,51.51635448189015,70.28684278848883,70.77626135207461,73.42253016768515,50.37499769804427,84.98027876435296,47.15745239007375
Семенов Вероника Алексеевна,2023,целевое,7.801579977885723,303.7903895542143,Биология,"г. Барановичи, ул. Победы, д. 93",+375294730635,81.5230615161023,35.529973343743904,79.80260501405925,64.4489232451955,72.34174171251004,45.56023482121536,70.3915354777329,76.58749599442069,72.92154788449207
Захаров Елена Ивановна,2023,платное,6.920508192647379,266.3724181842476,Лингвистика,"г. Жлобин, ул. Победы, д. 22",+375294038955,56.53048585605451,51.35370635497734,82.06552036225656,49.50757169748535,64.62933926430004,69.98053402549245,67.03863196813505,65.49936502533873,38.34593606745352
Соловьев Владимир Владимирович,2023,бюджет,6.937042974947509,308.3253211901629,Биология,"г. Речица, ул. Фрунзе, д. 24",+375296630978,74.17284976103507,63.64637591491048,84.51306244299484,80.26897923665794,57.1369167067023,57.0270648543042,67.65236203372775,79.08855244392853,61.894712992248
Соловьев Максим Дмитриевич,2023,бюджет,7.453508526012548,284.70706497721983,Физика,"г. Лида, ул. Фрунзе, д. 43",+375297235796,65.07133998914455,60.547947355877746,69.99404508065285,68.66967785459336,68.66045287659992,58.07010830471916,81.10402118837627,52.73822258122773,84.55269237207206
Романов Екатерина Артемовна,2023,платное,7.634158989844066,302.9241710311565,Биология,"г. Полоцк, ул. Ленина, д. 82",+375292194801,68.91649235320662,68.88795460976642,79.09636118683994,78.56972759266927,61.219176330842984,59.431603774247534,95.82557989305658,77.7638496779426,70.84240342478267
Смирнов Ксения Юрьевна,2023,платное,7.523212884974106,307.5301051307889,Медицина,"г. Новополоцк, ул. Гагарина, д. 39",+375297930789,85.07157200596669,67.76992164587178,75.26204752774035,71.96435674734084,58.786239935059676,12.443613961829165,63.15901258946462,52.672858798344606,83.89004997424325
Кузнецов Дмитрий Васильевич,2023,платное,8.341793738309658,282.37928369219946,Информатика,"г. Мозырь, ул. Мира, д. 73",+375298676774,63.110365804650385,74.50119845871882,44.30818372406244,67.101111235687,64.36421046509228,74.36759446662401,48.13677312458152,60.5101214434222,61.34978204573365
Борисов Иван Андреевич,2023,бюджет,7.617375951711969,300.45925853998256,Математика,"г. Полоцк, ул. Победы, д. 81",+375293966618,80.18871180440122,79.9580502102757,60.024285470354116,66.22159336183186,84.06508662462895,55.72358614436979,62.07967775565127,64.1387370081859,46.976085576025014
Павлов Александр Владимирович,2023,платное,8.366284182525769,335.4612876160322,Экономика,"г. Барановичи, ул. Фрунзе, д. 100",+375293828735,86.03933546701907,56.155787636226414,56.46125206031814,53.89672133243438,51.978649937335156,77.94971455708821,37.54113532232033,87.80939576666728,50.018665528058094
Яковлев Ирина Андреевна,2023,платное,8.45604231248489,303.1979397669499,Психология,"г. Гродно, ул. Гагарина, д. 56",+375298204299,62.30001402606124,70.03260195819327,70.07916911721746,78.84202072005897,45.08357217300312,77.49548189598077,42.25415722898417,56.20855117355722,75.44119651432989
Семенов Елена Александровна,2023,бюджет,3.6879554241647994,258.52720900233965,Юриспруденция,"г. Гомель, ул. Гагарина, д. 26",+375297259602,60.227744138106495,45.37790136115737,69.6838156826129,60.29071856547038,51.79684401769577,82.82629826316519,59.63650749195462,87.02451247983072,43.57094221735793
Васильев Мария Александровна,2023,платное,7.295690103844914,282.7603474001892,Информатика,"г. Минск, ул. Кирова, д. 94",+375295174559,77.79083858345186,77.91563676681973,34.63992558590322,45.3225068120009,100.0,55.41584078769295,70.96438464564324,50.24010258947425,54.09697101146843
Волков Анастасия Борисовна,2023,платное,8.387016593641881,307.7103946949502,Химия,"г. Витебск, ул. Мира, д. 65",+375296135759,72.34395439713894,54.00182641997443,73.85359164493607,77.64268271645636,57.7482457311929,41.039907480789545,67.29277187342909,30.759423670163653,29.244638140736996
Волков Андрей Дмитриевич,2023,бюджет,6.99667829680974,305.9863354204774,Математика,"г. Молодечно, ул. Кирова, д. 67",+375299793234,80.07020272135357,74.42604634925964,39.06827242867392,49.381335889888874,56.05879878470244,36.0615904713883,48.91457012965151,81.5233033817668,81.40958046433825
Алексеев Владимир Михайлович,2023,бюджет,7.16459104404416,292.9889133178063,Экономика,"г. Солигорск, ул. Фрунзе, д. 25",+375293766286,82.56488354316099,31.28909894118799,69.89176861670417,47.940773779087785,64.61018425061955,72.52247581760291,79.80621014675751,66.25564351660081,69.41409446342746
Соловьев Максим Борисович,2023,бюджет,6.239252013806639,297.1583858970378,Юриспруденция,"г. Барановичи, ул. Кирова, д. 3",+375299466346,57.625417829855046,57.242191602611854,47.31490343258831,59.78851551139993,74.37351777878179,77.41240248406729,61.26757718539294,82.97994549612237,73.85262924071053
Семенов Андрей Сергеевич,2023,бюджет,6.715585031235097,281.39255846780634,Математика,"г. Пинск, ул. Фрунзе, д. 69",+375291815153,83.68772500590771,63.13663572890145,68.81783832206602,69.29608177054303,31.33024662506244,61.39468869794114,52.97255829959526,67.41234742064626,80.26278496048508
Макаров Василий Александрович,2023,целевое,8.075233144115307,301.5818329095122,Психология,"г. Гомель, ул. Кирова, д. 15",+375297992333,66.9362307088195,61.1354241000764,70.28384619447624,73.58351413989872,77.49555818503879,80.30975661964091,27.326830204028546,52.057995547394874,51.57236850972451
Морозов Ольга Михайловна,2023,бюджет,7.330169095959662,278.8525493839745,Медицина,"г. Гродно, ул. Советская, д. 89",+375291156104,48.75182943625888,98.23514563076583,80.3102609489421,76.4887680391769,77.72351574628719,95.15481079218938,73.06119966882605,74.2321964470743,61.960350366965734
Захаров Василий Никитич,2023,бюджет,6.873442115976009,268.60076607928625,Биология,"г. Пинск, ул. Гагарина, д. 78",+375293301222,70.242045559951,47.60832012428187,68.12985900300502,61.494440356570166,58.86192823972465,34.729986341604196,62.86374786215566,59.45504087936487,62.20402947580032
Степанов Василий Романович,2023,платное,8.661391228830245,299.7112204994476,Юриспруденция,"г. Витебск, ул. Победы, д. 15",+375292782809,100.0,80.40173850270469,41.33186249872916,63.493021311403474,68.91993857062677,64.85520273292586,39.898918933140976,79.32216690759253,49.77929647395639
Борисов Игорь Владимирович,2023,бюджет,8.263161300854085,313.79922360002433,Медицина,"г. Жлобин, ул. Советская, д. 46",+375297874568,84.9378221453044,80.60871577817174,66.47613233925897,79.7536561069201,69.48681324963451,52.88732737344053,48.42342063910687,84.14280998663959,63.41243813598081
Козлов Ольга Васильевна,2023,бюджет,8.224548624333472,292.09001450623435,Биология,"г. Полоцк, ул. Победы, д. 31",+375291045936,66.77923988172073,41.71073300216709,69.30550225507889,73.75978612610002,44.036699897739766,59.85232787024425,34.6724221789725,43.199288662951915,70.06366872415313
Григорьев Виктор Павлович,2023,платное,6.511758035248981,278.69960598651494,Информатика,"г. Полоцк, ул. Советская, д. 12",+375299584991,71.08123234613133,64.82235690923046,44.588946727109835,54.40097631088029,69.66777737467937,73.92368537016486,52.55202396777047,42.697613610228245,77.67843637866333
Морозов Василий Сергеевич,2023,платное,9.051294347421848,337.094318889844,Физика,"г. Борисов, ул. Мира, д. 38",+375295431282,69.81747361138798,88.25276090437038,72.40673142848652,62.36961468377177,40.921214983309156,63.17094851205988,75.93985936181289,54.36549501351696,88.51114089986714
Романов Иван Алексеевич,2023,бюджет,7.328089301562969,334.93401121843544,Медицина,"г. Орша, ул. Победы, д. 87",+375296246354,91.63732832143474,64.57864689797029,80.87391699806012,89.1418728833109,66.71090905603464,52.48148838314681,53.27185745208208,63.578324306606085,40.64157867080672
Романов Василий Алексеевич,2023,платное,5.819915132180389,296.3353171266041,Юриспруденция,"г. Минск, ул. Фрунзе, д. 18",+375293860721,76.4482067734538,27.13119223252078,83.01723152691773,76.83561328054739,70.40235384169523,80.43390827871809,60.047215903594896,87.29990368438683,74.74024714154912
Андреев Дарья Владимировна,2023,бюджет,8.021403175309567,308.1411680176609,Экономика,"г. Могилев, ул. Победы, д. 44",+375294068039,80.87262413464177,56.915582195351284,61.2424885577715,49.07742148545277,86.22205603681253,85.40061819902576,48.90343254040549,61.653893930897674,54.21491053533228
Морозов Екатерина Игоревна,2023,бюджет,8.103708442348497,320.45524182538315,Физика,"г. Полоцк, ул. Фрунзе, д. 54",+375293798082,77.40205843946222,87.53132824768244,71.84879583271278,74.5435353862936,64.90283100915656,39.16051904683515,57.064522032796475,75.90134609862999,74.48477071475354
Романов Артем Вадимович,2023,бюджет,9.24330665415142,301.0029073277541,Физика,"г. Витебск, ул. Мира, д. 76",+375299097940,71.81251684753867,64.70188151458154,58.14983903930835,64.6357116454898,50.16468420807834,56.46433132714997,45.90805137021026,76.78867376346145,72.05544242411966
Андреев Иван Игоревич,2023,платное,4.835494789277849,254.0450993718676,Психология,"г. Солигорск, ул. Гагарина, д. 4",+375293192032,90.28747850540908,58.784310529173844,44.87326901178976,54.14102122266662,37.919443904598126,61.2616517510134,80.67704441192257,61.73736880840419,65.84406786137981
Егоров Виктор Максимович,2023,целевое,10.0,314.41602404479727,Медицина,"г. Гомель, ул. Ленина, д. 34",+375296272037,63.020335707827385,73.3061966466943,77.86774112382587,73.52794721314403,68.47263537900184,84.53696709203723,56.68436304694424,61.04054703987104,62.88895378096958
Борисов Мария Павловна,2023,платное,6.48232128236339,283.7422422213524,Информатика,"г. Борисов, ул. Кирова, д. 44",+375299709047,54.006437355809744,81.83223014788808,58.277966268614044,68.5015758927627,50.139411690079136,59.26552453712325,70.67115869198243,100.0,83.08036189402071
Егоров Василий Юрьевич,2023,платное,7.330164435194583,320.99250989151255,Лингвистика,"г. Борисов, ул. Мира, д. 45",+375297457158,53.643604769659454,53.19878837424219,33.06535241054978,55.04864712447844,82.32829081821745,40.88651821384808,85.48482651050593,79.87774821084338,48.98650017043443
Андреев Ольга Алексеевна,2023,платное,7.9777767181470445,348.5182424982867,Математика,"г. Минск, ул. Кирова, д. 21",+375299482016,90.98321807641034,82.33547813505866,60.131754823472214,56.434750245585235,61.14913605677489,52.32354663086545,28.42875741421478,95.42177910534731,62.32987498799102
Сидоров Евгений Михайлович,2023,платное,7.517410799115185,281.741838060952,Медицина,"г. Мозырь, ул. Советская, д. 43",+375295666702,74.42092250123092,48.97324798913118,73.1407551905123,59.006052378056886,94.15629747079956,41.48232002366406,44.52050574229231,53.396111934203994,79.32113587278566
Макаров Ольга Игоревна,2023,платное,7.95980182771068,321.0188938524871,Информатика,"г. Новополоцк, ул. Фрунзе, д. 31",+375292322557,62.63864203969538,87.54338360757339,70.96500940178223,68.07652435824679,70.7360136175626,95.91542850873677,92.77642342554168,49.69926985495057,91.23884992811152
Павлов Светлана Андреевна,2023,бюджет,7.2759852452238665,292.9187170563685,Медицина,"г. Полоцк, ул. Мира, д. 41",+375292991570,79.99095816137749,34.61593752535007,73.29614234611805,66.87176409663435,72.42088222339964,76.06620750604208,28.88270473475533,59.66947703993594,76.82792257191377
Смирнов Алексей Игоревич,2023,платное,6.991331949213177,302.9074084809987,Медицина,"г. Лида, ул. Ленина, д. 72",+375291002847,82.29063645002364,65.26748201440626,78.41660231952626,72.28685021931703,41.751287937964356,43.17704778862459,70.64028771682976,60.291873832783246,57.922316330891626
Степанов Роман Олегович,2023,платное,7.847020407742471,310.6818279939935,Физика,"г. Барановичи, ул. Кирова, д. 86",+375298653898,71.94811154519249,85.46911794488139,54.971338771979596,39.88402930047647,71.1547766331026,56.926850042029244,60.47093798299165,84.11367459599265,74.79439442649493
Григорьев Артем Викторович,2023,бюджет,9.273686278027732,317.32712758032454,Экономика,"г. Молодечно, ул. Победы, д. 72",+375298937865,63.210765087016746,56.7049582147356,69.14289067812902,36.669393992381366,63.01267639673564,76.00791072644806,60.619311833811594,85.37158898658242,65.01657772272782
Смирнов Виктор Юрьевич,2023,платное,6.643698396111389,309.7980327464394,Экономика,"г. Борисов, ул. Ленина, д. 44",+375296958243,65.06410484405964,62.03886850827522,61.26700179584921,43.9611825936738,74.34442503137019,98.24673305852818,59.744908882742536,80.05021088273767,61.267777137229906
Зайцев Анна Артемовна,2023,платное,7.581686723098345,285.7307014240372,Биология,"г. Гомель, ул. Советская, д. 64",+375293356346,56.79239722197984,49.41339775356953,61.08041619048269,92.04102078059118,58.27335459115141,54.81121006429244,73.33730737181709,43.17373345716168,48.49703942993172
Васильев Игорь Артемович,2023,бюджет,7.597299051480989,307.4526703377017,Юриспруденция,"г. Новополоцк, ул. Советская, д. 59",+375294197381,75.43153487135221,67.52527567753182,63.72487713773823,61.17176602854025,79.00235855526775,77.01652905129255,44.550415878345966,75.46079221633151,43.89467011623371
Петров Виктория Сергеевна,2023,бюджет,8.480204413717177,304.294628179281,Экономика,"г. Витебск, ул. Фрунзе, д. 58",+375298673695,70.19352058511758,98.09072434174291,59.40158424372432,38.93640650607617,57.98729683984613,80.19358745637888,85.10045919228786,69.10547600061281,36.2635803896454
Козлов Владимир Александрович,2023,целевое,7.6173926096495075,279.8352616816336,Психология,"г. Жлобин, ул. Кирова, д. 7",+375298261353,61.19401294100349,53.457668377387726,56.13569271733509,74.30366546699892,70.33746685611503,68.16365717713612,55.89406121749859,59.78594470575917,62.24396936278182
Борисов Ксения Вадимовна,2023,бюджет,6.709152870133626,301.48971868031106,Психология,"г. Брест, ул. Кирова, д. 17",+375292737347,79.3600577522258,72.65759264462606,65.88951173476453,79.53585523509219,36.266652498802834,75.5022769916568,67.19261322002413,70.93411791855675,49.61473838649309
Алексеев Юлия Никитична,2023,платное,7.8906933801444845,312.1075127311816,Юриспруденция,"г. Новополоцк, ул. Мира, д. 78",+375295164755,51.38848987074603,68.04620849837015,75.50821582386313,53.88809839062598,84.07962313627048,76.23479809164594,58.135713342563456,72.88615770182031,71.19917046903235
Волков Юрий Максимович,2023,бюджет,6.14378552461838,309.08511644484486,Биология,"г. Гродно, ул. Советская, д. 53",+375299594877,97.75825427647638,47.21663035504014,80.18101702029976,69.70798990188487,46.960695195170345,59.83699294447542,62.06028719110554,100.0,57.23781276475197
Романов Ольга Евгеньевна,2023,платное,6.146324934230767,288.43404151416047,Биология,"г. Речица, ул. Кирова, д. 28",+375294370359,77.73010717494385,28.880399436804474,74.08043217395735,75.1602528229516,71.91900574417818,74.6043337414177,52.446455716384236,57.740789780551005,48.508187540839934
Захаров Павел Иванович,2023,платное,7.51883735514931,289.18931274058843,Химия,"г. Гродно, ул. Кирова, д. 84",+375293983202,78.09894779380635,40.896216771051016,70.85373099428136,65.04826040100762,68.2452477943539,87.02145148899731,40.476180257950034,32.20472275653646,58.12669671974899
Зайцев Сергей Артемович,2023,платное,9.577403558120759,329.627038056752,Лингвистика,"г. Солигорск, ул. Гагарина, д. 62",+375298004117,63.279889601359464,53.30519227148483,56.99041051761852,65.51265615810904,85.4043089264484,30.674268445225756,71.31060560968538,77.13808793941064,46.23035843083896
Яковлев Галина Александровна,2023,бюджет,8.610806651403266,299.56779032740747,Лингвистика,"г. Жлобин, ул. Ленина, д. 4",+375297389943,50.46885179656894,59.38060969489076,68.34033145263436,51.13072816797158,56.53426952195583,53.570182096252,85.2944055592704,71.63104873214861,47.30348547811532
Васильев Артем Владимирович,2023,бюджет,7.574797619542948,287.2789571088182,Математика,"г. Брест, ул. Победы, д. 88",+375295203716,71.69225103976947,69.89839186349782,62.24184134494964,71.5612531442818,95.72570297598818,72.40854161486135,77.39759949582516,69.94033801012145,44.61197841045785
Васильев Павел Олегович,2023,платное,6.061258322407349,270.82906837032294,Математика,"г. Гомель, ул. Победы, д. 58",+375292719329,76.07169915259597,64.21487258635403,57.370582051439804,65.98976402578697,65.4059009252712,67.56431780076409,64.36447095206165,69.92991340729944,52.29149060026735
Романов Ольга Викторовна,2023,платное,8.64951846625882,309.3217339176856,Психология,"г. Речица, ул. Мира, д. 31",+375299571853,92.84775039185095,60.201755469289395,56.627204163077224,65.71207918547542,100.0,64.26671967777105,53.5672811159089,66.2375525442909,69.00319448616416
Семенов Артем Игоревич,2023,платное,8.505396642275377,315.0002922495619,Биология,"г. Лида, ул. Фрунзе, д. 88",+375296245463,93.07608507769262,67.59236483191069,64.43969200033332,72.43054874878219,64.61748558770827,91.02339062258736,39.03291782363554,78.03864757837842,62.69871554319625
Васильев Никита Романович,2023,бюджет,8.008667378932783,293.22115326328816,Лингвистика,"г. Молодечно, ул. Фрунзе, д. 29",+375297169672,58.47007925046102,47.363510548105104,71.26309169101998,69.81646540658431,84.72056965739722,59.80043046932047,69.0017797668015,59.412130049761586,72.2905990220911
Васильев Юлия Васильевна,2023,платное,9.927108276683377,288.4451085503065,Психология,"г. Орша, ул. Мира, д. 23",+375292249382,65.34217367136041,51.92139490055064,52.99861782072839,60.17015568017582,47.73476405092299,63.66169643193646,53.81281482168095,48.919537525056555,35.59492618699877
Смирнов Ксения Игоревна,2023,целевое,8.368963871177396,307.945798764797,Математика,"г. Гомель, ул. Мира, д. 36",+375295433204,87.52540731029231,67.20980578480014,64.08632094980415,66.26197634731942,77.86628782160216,47.72092460009882,76.38160175973638,69.52094695793065,39.9620639374708
Иванов Никита Евгеньевич,2023,бюджет,7.594756854801702,326.22745503225565,Математика,"г. Молодечно, ул. Кирова, д. 20",+375291670091,87.90758424122428,100.0,42.004121023646796,70.48379527621184,53.85298134309701,71.75038065786048,37.942656731531244,62.37230224301436,48.36187765250274
Петров Юлия Сергеевна,2023,целевое,8.592502199622684,324.7385179053609,Математика,"г. Орша, ул. Мира, д. 74",+375297007679,68.58918733461644,81.5905434391342,75.40341927386872,68.99366311868033,84.28181459491302,66.23739944183015,41.74654934489749,88.6337651353834,50.92265646591004
Степанов Сергей Викторович,2023,платное,7.834559774862553,330.61304864228384,Физика,"г. Брест, ул. Гагарина, д. 9",+375299474848,90.73734216555107,79.56688010730399,37.55761780253025,46.22681750235313,79.84116700327704,57.463159715357754,61.193603024132486,71.38236624245414,81.96322862080324
Семенов Наталья Андреевна,2023,бюджет,6.325510996428281,274.5251200514107,Математика,"г. Солигорск, ул. Советская, д. 28",+375296568081,72.91331628779534,71.87331554267642,72.86848237937015,68.30354296601689,56.140499990733154,76.23168469489711,58.06448827305324,66.48337825665607,48.615439516449825
Борисов Кирилл Романович,2023,бюджет,8.148345532842834,298.95088245811166,Экономика,"г. Жлобин, ул. Мира, д. 72",+375291147701,72.27589983396312,78.50586417504289,47.92357228454237,62.827136415271546,50.149659815588805,72.39690958728562,37.34938182022122,72.79461770843463,57.09441930292557
Федоров Дарья Сергеевна,2023,платное,5.403725170385334,274.04202394617243,Физика,"г. Борисов, ул. Ленина, д. 88",+375296384429,77.23280913255371,63.01607875047955,76.26297366065315,63.15454560332993,62.9759027576623,59.86226469922292,52.23363829166671,63.26703509623089,79.75588435928583
Семенов Виктор Владимирович,2023,целевое,8.424962663985566,288.537324124664,Юриспруденция,"г. Речица, ул. Кирова, д. 37",+375291414493,51.91858743980856,56.17579544394616,63.84255908541417,77.89966508890689,67.28259185403218,70.02038153182158,52.31198834030175,66.98472409895459,54.79220257331606
Степанов Анна Никитична,2023,платное,7.540835503616017,272.35300425194424,Лингвистика,"г. Молодечно, ул. Мира, д. 6",+375295973336,44.19246756953481,66.41721592729355,34.471466549724965,51.57993005336691,71.70510699782014,85.12289509371098,72.25197695247311,52.987565265490815,30.016666397081252
Смирнов Вадим Вадимович,2023,бюджет,7.17018563919625,316.13786198292814,Химия,"г. Речица, ул. Гагарина, д. 1",+375292098434,81.13770855789909,65.6318378644088,76.6757010580099,86.62259597505667,51.90613168894303,73.42365834040238,35.519776724603744,46.42578250592901,32.89437907602276
Романов Кирилл Юрьевич,2023,платное,9.4067283941329,309.94797198941967,Химия,"г. Лида, ул. Фрунзе, д. 14",+375294449052,74.53738782733657,61.7115223833978,75.61883352887135,65.72446669188272,57.14638733380176,37.53829997091377,80.44843462698375,55.44560890652998,52.66670821434463
Макаров Галина Андреевна,2023,платное,6.831443312913323,300.1364248835016,Лингвистика,"г. Гродно, ул. Ленина, д. 59",+375296565260,41.366301996761564,43.11619328952047,43.55669512697152,58.98192927450777,79.31631629637597,71.09513202176751,100.0,52.50567545799236,69.13103383686625
Попов Артем Владимирович,2023,бюджет,4.886438721366375,248.49546312892795,Информатика,"г. Речица, ул. Ленина, д. 74",+375294819259,69.13584851111227,68.80227871746122,46.3684549378804,85.26787251905178,72.63445990520854,60.347939678360625,80.265236287305,37.31206552051687,61.69294868669074
Макаров Дарья Игоревна,2023,бюджет,7.873789030557348,299.2657497942628,Биология,"г. Лида, ул. Победы, д. 3",+375297534756,68.00585459876713,62.425477900571295,76.02858577932334,76.49341911059881,38.83414753400877,72.04732113921033,63.59441277358497,70.99581422198997,31.60856733614922
Борисов Борис Павлович,2023,платное,8.84225993310639,295.5188742114125,Физика,"г. Гомель, ул. Кирова, д. 10",+375297001212,63.12234760082473,71.02676747448638,68.01547347954575,61.366404093838696,47.22690030331022,60.094097342766275,37.026970271345355,77.25401093847444,72.94715980503749
Андреев Роман Андреевич,2023,бюджет,6.085070142764582,255.17223287875197,Лингвистика,"г. Орша, ул. Фрунзе, д. 57",+375297399057,52.10202469355936,52.14636017390126,48.5371982004323,73.14260897539613,67.90568842671524,69.66893148622765,71.1754760233071,55.240367001083804,51.44528898320301
Козлов Алексей Вадимович,2023,платное,5.371236460665445,283.29433851924637,Юриспруденция,"г. Речица, ул. Советская, д. 18",+375297559766,60.50854085523506,42.14388396488265,73.88962651071925,58.63386209470459,73.2240400524126,81.55892137787583,74.45860401113794,74.79901248230348,48.43199550676064
Волков Дмитрий Юрьевич,2023,бюджет,7.4279549499737225,317.428341983691,Лингвистика,"г. Солигорск, ул. Ленина, д. 71",+375293371859,49.7092536444723,50.741816300280576,61.605861794884454,54.82279678292959,81.87932972051428,50.80525093093966,74.42958833147058,86.8398744319689,65.12737820932449
Андреев Светлана Игоревна,2023,бюджет,5.811667919384197,273.96457271879206,Физика,"г. Речица, ул. Гагарина, д. 11",+375296111869,68.98055558064823,68.66768603285023,47.240801205720786,51.884897013256506,71.33498758116471,56.67167593061597,39.753403959281535,86.52253939589676,78.19965191145162
Васильев Анастасия Кирилловна,2023,платное,7.255846630703634,299.1047733850132,Химия,"г. Жлобин, ул. Советская, д. 21",+375294086885,70.58151072759176,61.66329574242627,92.04592093297377,63.91887541741131,74.6406107903392,80.99229640458515,50.57018542388145,55.837295717096495,44.455361289393444
Васильев Никита Артемович,2023,платное,7.649702519596722,304.5519995165259,Химия,"г. Брест, ул. Кирова, д. 73",+375291912484,74.63410025657069,69.89474997123556,85.90183471020447,67.51903935378353,30.490124036610084,59.681328310856365,64.40306294952961,63.741265315275626,55.09990128736434
Сидоров Ольга Дмитриевна,2023,бюджет,8.818780028930357,309.45832617205724,Лингвистика,"г. Могилев, ул. Победы, д. 13",+375294312117,82.73167212528372,65.72601253443764,54.399473624953735,52.49703274356006,73.3014764232227,84.5510994274596,73.16699290473802,74.80205655479293,52.765296435955456
Лебедев Юрий Борисович,2023,бюджет,7.03865174522749,322.8042269743122,Психология,"г. Борисов, ул. Ленина, д. 37",+375292171198,94.59837254744676,66.75919574147082,61.24159355678139,75.36782833174234,24.235398168213813,82.45150864284817,62.012496239937654,66.42513075991087,49.328067088744426
Алексеев Дарья Романовна,2023,бюджет,9.419365128136548,332.1224067714008,Химия,"г. Орша, ул. Кирова, д. 75",+375293556763,70.88975063496827,75.32434476109559,71.21240163396907,95.82660322109797,66.46293628522557,40.864760100064025,58.071805601220646,50.22487316765377,27.08426295269964
Егоров Сергей Вадимович,2023,платное,7.3298909351669534,299.9279668347853,Психология,"г. Минск, ул. Победы, д. 32",+375294716584,82.03142542220004,67.99810976848968,62.481054904495565,61.17982431307563,52.74574290666845,83.41780774784013,44.23169955326246,22.023460256237797,56.59340988328611
Кузнецов Анна Юрьевна,2023,бюджет,5.696555269581133,284.9965524019147,Юриспруденция,"г. Мозырь, ул. Мира, д. 60",+375298471866,62.033451246220636,70.92777965271804,69.56408718346813,63.881547078658826,86.9553138808671,59.81030219186685,67.56872721716086,81.26538363336942,41.40656570879641
Николаев Ирина Артемовна,2023,платное,7.3679934015587385,285.2346091276553,Экономика,"г. Брест, ул. Кирова, д. 78",+375292375290,67.54057873524398,50.07687836227062,71.30129195253646,50.78191824463357,47.15477222578194,68.88366263305441,76.77948501231317,75.13043374376952,57.31123461964632
